"file","simulator","depth_label","dropout","separability","n_cells_target","batch","gene_strategy","clipping","is_null_control","error"
"data/simulated/sce/symsim/symsim_sce_run_06563.rds","symsim","2000","high","medium","200","simple","hvg500","clip99","FALSE",NA
"data/simulated/sce/symsim/symsim_sce_run_06564.rds","symsim","2000","high","medium","200","simple","hvg500","clip99","FALSE",NA
"data/simulated/sce/symsim/symsim_sce_run_06565.rds","symsim","2000","high","medium","200","simple","hvg500","clip99","FALSE",NA
"data/simulated/sce/symsim/symsim_sce_run_06566.rds","symsim","10000","high","medium","200","simple","hvg500","clip99","FALSE",NA
"data/simulated/sce/symsim/symsim_sce_run_06567.rds","symsim","10000","high","medium","200","simple","hvg500","clip99","FALSE",NA
"data/simulated/sce/symsim/symsim_sce_run_06568.rds","symsim","10000","high","medium","200","simple","hvg500","clip99","FALSE",NA
"data/simulated/sce/symsim/symsim_sce_run_06569.rds","symsim","10000","high","medium","200","simple","hvg500","clip99","FALSE",NA
"data/simulated/sce/symsim/symsim_sce_run_06570.rds","symsim","10000","high","medium","200","simple","hvg500","clip99","FALSE",NA
"data/simulated/sce/symsim/symsim_sce_run_06571.rds","symsim","500","none","high","200","simple","hvg500","clip99","FALSE",NA
"data/simulated/sce/symsim/symsim_sce_run_06572.rds","symsim","500","none","high","200","simple","hvg500","clip99","FALSE",NA
"data/simulated/sce/symsim/symsim_sce_run_06573.rds","symsim","500","none","high","200","simple","hvg500","clip99","FALSE",NA
"data/simulated/sce/symsim/symsim_sce_run_06574.rds","symsim","500","none","high","200","simple","hvg500","clip99","FALSE",NA
"data/simulated/sce/symsim/symsim_sce_run_06575.rds","symsim","500","none","high","200","simple","hvg500","clip99","FALSE",NA
"data/simulated/sce/symsim/symsim_sce_run_06576.rds","symsim","2000","none","high","200","simple","hvg500","clip99","FALSE",NA
"data/simulated/sce/symsim/symsim_sce_run_06577.rds","symsim","2000","none","high","200","simple","hvg500","clip99","FALSE",NA
"data/simulated/sce/symsim/symsim_sce_run_06578.rds","symsim","2000","none","high","200","simple","hvg500","clip99","FALSE",NA
"data/simulated/sce/symsim/symsim_sce_run_06579.rds","symsim","2000","none","high","200","simple","hvg500","clip99","FALSE",NA
"data/simulated/sce/symsim/symsim_sce_run_06580.rds","symsim","2000","none","high","200","simple","hvg500","clip99","FALSE",NA
"data/simulated/sce/symsim/symsim_sce_run_06581.rds","symsim","10000","none","high","200","simple","hvg500","clip99","FALSE",NA
"data/simulated/sce/symsim/symsim_sce_run_06582.rds","symsim","10000","none","high","200","simple","hvg500","clip99","FALSE",NA
"data/simulated/sce/symsim/symsim_sce_run_06583.rds","symsim","10000","none","high","200","simple","hvg500","clip99","FALSE",NA
"data/simulated/sce/symsim/symsim_sce_run_06584.rds","symsim","10000","none","high","200","simple","hvg500","clip99","FALSE",NA
"data/simulated/sce/symsim/symsim_sce_run_06585.rds","symsim","10000","none","high","200","simple","hvg500","clip99","FALSE",NA
"data/simulated/sce/symsim/symsim_sce_run_06586.rds","symsim","500","low","high","200","simple","hvg500","clip99","FALSE",NA
"data/simulated/sce/symsim/symsim_sce_run_06587.rds","symsim","500","low","high","200","simple","hvg500","clip99","FALSE",NA
"data/simulated/sce/symsim/symsim_sce_run_06588.rds","symsim","500","low","high","200","simple","hvg500","clip99","FALSE",NA
"data/simulated/sce/symsim/symsim_sce_run_06589.rds","symsim","500","low","high","200","simple","hvg500","clip99","FALSE",NA
"data/simulated/sce/symsim/symsim_sce_run_06590.rds","symsim","500","low","high","200","simple","hvg500","clip99","FALSE",NA
"data/simulated/sce/symsim/symsim_sce_run_06591.rds","symsim","2000","low","high","200","simple","hvg500","clip99","FALSE",NA
"data/simulated/sce/symsim/symsim_sce_run_06592.rds","symsim","2000","low","high","200","simple","hvg500","clip99","FALSE",NA
"data/simulated/sce/symsim/symsim_sce_run_06593.rds","symsim","2000","low","high","200","simple","hvg500","clip99","FALSE",NA
"data/simulated/sce/symsim/symsim_sce_run_06594.rds","symsim","2000","low","high","200","simple","hvg500","clip99","FALSE",NA
"data/simulated/sce/symsim/symsim_sce_run_06595.rds","symsim","2000","low","high","200","simple","hvg500","clip99","FALSE",NA
"data/simulated/sce/symsim/symsim_sce_run_06596.rds","symsim","10000","low","high","200","simple","hvg500","clip99","FALSE",NA
"data/simulated/sce/symsim/symsim_sce_run_06597.rds","symsim","10000","low","high","200","simple","hvg500","clip99","FALSE",NA
"data/simulated/sce/symsim/symsim_sce_run_06598.rds","symsim","10000","low","high","200","simple","hvg500","clip99","FALSE",NA
"data/simulated/sce/symsim/symsim_sce_run_06599.rds","symsim","10000","low","high","200","simple","hvg500","clip99","FALSE",NA
"data/simulated/sce/symsim/symsim_sce_run_06600.rds","symsim","10000","low","high","200","simple","hvg500","clip99","FALSE",NA
"data/simulated/sce/symsim/symsim_sce_run_06601.rds","symsim","500","high","high","200","simple","hvg500","clip99","FALSE",NA
"data/simulated/sce/symsim/symsim_sce_run_06602.rds","symsim","500","high","high","200","simple","hvg500","clip99","FALSE",NA
"data/simulated/sce/symsim/symsim_sce_run_06603.rds","symsim","500","high","high","200","simple","hvg500","clip99","FALSE",NA
"data/simulated/sce/symsim/symsim_sce_run_06604.rds","symsim","500","high","high","200","simple","hvg500","clip99","FALSE",NA
"data/simulated/sce/symsim/symsim_sce_run_06605.rds","symsim","500","high","high","200","simple","hvg500","clip99","FALSE",NA
"data/simulated/sce/symsim/symsim_sce_run_06606.rds","symsim","2000","high","high","200","simple","hvg500","clip99","FALSE",NA
"data/simulated/sce/symsim/symsim_sce_run_06607.rds","symsim","2000","high","high","200","simple","hvg500","clip99","FALSE",NA
"data/simulated/sce/symsim/symsim_sce_run_06608.rds","symsim","2000","high","high","200","simple","hvg500","clip99","FALSE",NA
"data/simulated/sce/symsim/symsim_sce_run_06609.rds","symsim","2000","high","high","200","simple","hvg500","clip99","FALSE",NA
"data/simulated/sce/symsim/symsim_sce_run_06610.rds","symsim","2000","high","high","200","simple","hvg500","clip99","FALSE",NA
"data/simulated/sce/symsim/symsim_sce_run_06611.rds","symsim","10000","high","high","200","simple","hvg500","clip99","FALSE",NA
"data/simulated/sce/symsim/symsim_sce_run_06612.rds","symsim","10000","high","high","200","simple","hvg500","clip99","FALSE",NA
"data/simulated/sce/symsim/symsim_sce_run_06613.rds","symsim","10000","high","high","200","simple","hvg500","clip99","FALSE",NA
"data/simulated/sce/symsim/symsim_sce_run_06614.rds","symsim","10000","high","high","200","simple","hvg500","clip99","FALSE",NA
"data/simulated/sce/symsim/symsim_sce_run_06615.rds","symsim","10000","high","high","200","simple","hvg500","clip99","FALSE",NA
"data/simulated/sce/symsim/symsim_sce_run_06616.rds","symsim","500","none","low","1000","simple","hvg500","clip99","FALSE",NA
"data/simulated/sce/symsim/symsim_sce_run_06617.rds","symsim","500","none","low","1000","simple","hvg500","clip99","FALSE",NA
"data/simulated/sce/symsim/symsim_sce_run_06618.rds","symsim","500","none","low","1000","simple","hvg500","clip99","FALSE",NA
"data/simulated/sce/symsim/symsim_sce_run_06619.rds","symsim","500","none","low","1000","simple","hvg500","clip99","FALSE",NA
"data/simulated/sce/symsim/symsim_sce_run_06620.rds","symsim","500","none","low","1000","simple","hvg500","clip99","FALSE",NA
"data/simulated/sce/symsim/symsim_sce_run_06621.rds","symsim","2000","none","low","1000","simple","hvg500","clip99","FALSE",NA
"data/simulated/sce/symsim/symsim_sce_run_06622.rds","symsim","2000","none","low","1000","simple","hvg500","clip99","FALSE",NA
"data/simulated/sce/symsim/symsim_sce_run_06623.rds","symsim","2000","none","low","1000","simple","hvg500","clip99","FALSE",NA
"data/simulated/sce/symsim/symsim_sce_run_06624.rds","symsim","2000","none","low","1000","simple","hvg500","clip99","FALSE",NA
"data/simulated/sce/symsim/symsim_sce_run_06625.rds","symsim","2000","none","low","1000","simple","hvg500","clip99","FALSE",NA
"data/simulated/sce/symsim/symsim_sce_run_06626.rds","symsim","10000","none","low","1000","simple","hvg500","clip99","FALSE",NA
"data/simulated/sce/symsim/symsim_sce_run_06627.rds","symsim","10000","none","low","1000","simple","hvg500","clip99","FALSE",NA
"data/simulated/sce/symsim/symsim_sce_run_06628.rds","symsim","10000","none","low","1000","simple","hvg500","clip99","FALSE",NA
"data/simulated/sce/symsim/symsim_sce_run_06629.rds","symsim","10000","none","low","1000","simple","hvg500","clip99","FALSE",NA
"data/simulated/sce/symsim/symsim_sce_run_06630.rds","symsim","10000","none","low","1000","simple","hvg500","clip99","FALSE",NA
"data/simulated/sce/symsim/symsim_sce_run_06631.rds","symsim","500","low","low","1000","simple","hvg500","clip99","FALSE",NA
"data/simulated/sce/symsim/symsim_sce_run_06632.rds","symsim","500","low","low","1000","simple","hvg500","clip99","FALSE",NA
"data/simulated/sce/symsim/symsim_sce_run_06633.rds","symsim","500","low","low","1000","simple","hvg500","clip99","FALSE",NA
"data/simulated/sce/symsim/symsim_sce_run_06634.rds","symsim","500","low","low","1000","simple","hvg500","clip99","FALSE",NA
"data/simulated/sce/symsim/symsim_sce_run_06635.rds","symsim","500","low","low","1000","simple","hvg500","clip99","FALSE",NA
"data/simulated/sce/symsim/symsim_sce_run_06636.rds","symsim","2000","low","low","1000","simple","hvg500","clip99","FALSE",NA
"data/simulated/sce/symsim/symsim_sce_run_06637.rds","symsim","2000","low","low","1000","simple","hvg500","clip99","FALSE",NA
"data/simulated/sce/symsim/symsim_sce_run_06638.rds","symsim","2000","low","low","1000","simple","hvg500","clip99","FALSE",NA
"data/simulated/sce/symsim/symsim_sce_run_06639.rds","symsim","2000","low","low","1000","simple","hvg500","clip99","FALSE",NA
"data/simulated/sce/symsim/symsim_sce_run_06640.rds","symsim","2000","low","low","1000","simple","hvg500","clip99","FALSE",NA
"data/simulated/sce/symsim/symsim_sce_run_06641.rds","symsim","10000","low","low","1000","simple","hvg500","clip99","FALSE",NA
"data/simulated/sce/symsim/symsim_sce_run_06642.rds","symsim","10000","low","low","1000","simple","hvg500","clip99","FALSE",NA
"data/simulated/sce/symsim/symsim_sce_run_06643.rds","symsim","10000","low","low","1000","simple","hvg500","clip99","FALSE",NA
"data/simulated/sce/symsim/symsim_sce_run_06644.rds","symsim","10000","low","low","1000","simple","hvg500","clip99","FALSE",NA
"data/simulated/sce/symsim/symsim_sce_run_06645.rds","symsim","10000","low","low","1000","simple","hvg500","clip99","FALSE",NA
"data/simulated/sce/symsim/symsim_sce_run_06646.rds","symsim","500","high","low","1000","simple","hvg500","clip99","FALSE",NA
"data/simulated/sce/symsim/symsim_sce_run_06647.rds","symsim","500","high","low","1000","simple","hvg500","clip99","FALSE",NA
"data/simulated/sce/symsim/symsim_sce_run_06648.rds","symsim","500","high","low","1000","simple","hvg500","clip99","FALSE",NA
"data/simulated/sce/symsim/symsim_sce_run_06649.rds","symsim","500","high","low","1000","simple","hvg500","clip99","FALSE",NA
"data/simulated/sce/symsim/symsim_sce_run_06650.rds","symsim","500","high","low","1000","simple","hvg500","clip99","FALSE",NA
"data/simulated/sce/symsim/symsim_sce_run_06651.rds","symsim","2000","high","low","1000","simple","hvg500","clip99","FALSE",NA
"data/simulated/sce/symsim/symsim_sce_run_06652.rds","symsim","2000","high","low","1000","simple","hvg500","clip99","FALSE",NA
"data/simulated/sce/symsim/symsim_sce_run_06653.rds","symsim","2000","high","low","1000","simple","hvg500","clip99","FALSE",NA
"data/simulated/sce/symsim/symsim_sce_run_06654.rds","symsim","2000","high","low","1000","simple","hvg500","clip99","FALSE",NA
"data/simulated/sce/symsim/symsim_sce_run_06655.rds","symsim","2000","high","low","1000","simple","hvg500","clip99","FALSE",NA
"data/simulated/sce/symsim/symsim_sce_run_06656.rds","symsim","10000","high","low","1000","simple","hvg500","clip99","FALSE",NA
"data/simulated/sce/symsim/symsim_sce_run_06657.rds","symsim","10000","high","low","1000","simple","hvg500","clip99","FALSE",NA
"data/simulated/sce/symsim/symsim_sce_run_06658.rds","symsim","10000","high","low","1000","simple","hvg500","clip99","FALSE",NA
"data/simulated/sce/symsim/symsim_sce_run_06659.rds","symsim","10000","high","low","1000","simple","hvg500","clip99","FALSE",NA
"data/simulated/sce/symsim/symsim_sce_run_06660.rds","symsim","10000","high","low","1000","simple","hvg500","clip99","FALSE",NA
"data/simulated/sce/symsim/symsim_sce_run_06661.rds","symsim","500","none","medium","1000","simple","hvg500","clip99","FALSE",NA
"data/simulated/sce/symsim/symsim_sce_run_06662.rds","symsim","500","none","medium","1000","simple","hvg500","clip99","FALSE",NA
"data/simulated/sce/symsim/symsim_sce_run_06663.rds","symsim","500","none","medium","1000","simple","hvg500","clip99","FALSE",NA
"data/simulated/sce/symsim/symsim_sce_run_06664.rds","symsim","500","none","medium","1000","simple","hvg500","clip99","FALSE",NA
"data/simulated/sce/symsim/symsim_sce_run_06665.rds","symsim","500","none","medium","1000","simple","hvg500","clip99","FALSE",NA
"data/simulated/sce/symsim/symsim_sce_run_06666.rds","symsim","2000","none","medium","1000","simple","hvg500","clip99","FALSE",NA
"data/simulated/sce/symsim/symsim_sce_run_06667.rds","symsim","2000","none","medium","1000","simple","hvg500","clip99","FALSE",NA
"data/simulated/sce/symsim/symsim_sce_run_06668.rds","symsim","2000","none","medium","1000","simple","hvg500","clip99","FALSE",NA
"data/simulated/sce/symsim/symsim_sce_run_06669.rds","symsim","2000","none","medium","1000","simple","hvg500","clip99","FALSE",NA
"data/simulated/sce/symsim/symsim_sce_run_06670.rds","symsim","2000","none","medium","1000","simple","hvg500","clip99","FALSE",NA
"data/simulated/sce/symsim/symsim_sce_run_06671.rds","symsim","10000","none","medium","1000","simple","hvg500","clip99","FALSE",NA
"data/simulated/sce/symsim/symsim_sce_run_06672.rds","symsim","10000","none","medium","1000","simple","hvg500","clip99","FALSE",NA
"data/simulated/sce/symsim/symsim_sce_run_06673.rds","symsim","10000","none","medium","1000","simple","hvg500","clip99","FALSE",NA
"data/simulated/sce/symsim/symsim_sce_run_06674.rds","symsim","10000","none","medium","1000","simple","hvg500","clip99","FALSE",NA
"data/simulated/sce/symsim/symsim_sce_run_06675.rds","symsim","10000","none","medium","1000","simple","hvg500","clip99","FALSE",NA
"data/simulated/sce/symsim/symsim_sce_run_06676.rds","symsim","500","low","medium","1000","simple","hvg500","clip99","FALSE",NA
"data/simulated/sce/symsim/symsim_sce_run_06677.rds","symsim","500","low","medium","1000","simple","hvg500","clip99","FALSE",NA
"data/simulated/sce/symsim/symsim_sce_run_06678.rds","symsim","500","low","medium","1000","simple","hvg500","clip99","FALSE",NA
"data/simulated/sce/symsim/symsim_sce_run_06679.rds","symsim","500","low","medium","1000","simple","hvg500","clip99","FALSE",NA
"data/simulated/sce/symsim/symsim_sce_run_06680.rds","symsim","500","low","medium","1000","simple","hvg500","clip99","FALSE",NA
"data/simulated/sce/symsim/symsim_sce_run_06681.rds","symsim","2000","low","medium","1000","simple","hvg500","clip99","FALSE",NA
"data/simulated/sce/symsim/symsim_sce_run_06682.rds","symsim","2000","low","medium","1000","simple","hvg500","clip99","FALSE",NA
"data/simulated/sce/symsim/symsim_sce_run_06683.rds","symsim","2000","low","medium","1000","simple","hvg500","clip99","FALSE",NA
"data/simulated/sce/symsim/symsim_sce_run_06684.rds","symsim","2000","low","medium","1000","simple","hvg500","clip99","FALSE",NA
"data/simulated/sce/symsim/symsim_sce_run_06685.rds","symsim","2000","low","medium","1000","simple","hvg500","clip99","FALSE",NA
"data/simulated/sce/symsim/symsim_sce_run_06686.rds","symsim","10000","low","medium","1000","simple","hvg500","clip99","FALSE",NA
"data/simulated/sce/symsim/symsim_sce_run_06687.rds","symsim","10000","low","medium","1000","simple","hvg500","clip99","FALSE",NA
"data/simulated/sce/symsim/symsim_sce_run_06688.rds","symsim","10000","low","medium","1000","simple","hvg500","clip99","FALSE",NA
"data/simulated/sce/symsim/symsim_sce_run_06689.rds","symsim","10000","low","medium","1000","simple","hvg500","clip99","FALSE",NA
"data/simulated/sce/symsim/symsim_sce_run_06690.rds","symsim","10000","low","medium","1000","simple","hvg500","clip99","FALSE",NA
"data/simulated/sce/symsim/symsim_sce_run_06691.rds","symsim","500","high","medium","1000","simple","hvg500","clip99","FALSE",NA
"data/simulated/sce/symsim/symsim_sce_run_06692.rds","symsim","500","high","medium","1000","simple","hvg500","clip99","FALSE",NA
"data/simulated/sce/symsim/symsim_sce_run_06693.rds","symsim","500","high","medium","1000","simple","hvg500","clip99","FALSE",NA
"data/simulated/sce/symsim/symsim_sce_run_06694.rds","symsim","500","high","medium","1000","simple","hvg500","clip99","FALSE",NA
"data/simulated/sce/symsim/symsim_sce_run_06695.rds","symsim","500","high","medium","1000","simple","hvg500","clip99","FALSE",NA
"data/simulated/sce/symsim/symsim_sce_run_06696.rds","symsim","2000","high","medium","1000","simple","hvg500","clip99","FALSE",NA
"data/simulated/sce/symsim/symsim_sce_run_06697.rds","symsim","2000","high","medium","1000","simple","hvg500","clip99","FALSE",NA
"data/simulated/sce/symsim/symsim_sce_run_06698.rds","symsim","2000","high","medium","1000","simple","hvg500","clip99","FALSE",NA
"data/simulated/sce/symsim/symsim_sce_run_06699.rds","symsim","2000","high","medium","1000","simple","hvg500","clip99","FALSE",NA
"data/simulated/sce/symsim/symsim_sce_run_06700.rds","symsim","2000","high","medium","1000","simple","hvg500","clip99","FALSE",NA
"data/simulated/sce/symsim/symsim_sce_run_06701.rds","symsim","10000","high","medium","1000","simple","hvg500","clip99","FALSE",NA
"data/simulated/sce/symsim/symsim_sce_run_06702.rds","symsim","10000","high","medium","1000","simple","hvg500","clip99","FALSE",NA
"data/simulated/sce/symsim/symsim_sce_run_06703.rds","symsim","10000","high","medium","1000","simple","hvg500","clip99","FALSE",NA
"data/simulated/sce/symsim/symsim_sce_run_06704.rds","symsim","10000","high","medium","1000","simple","hvg500","clip99","FALSE",NA
"data/simulated/sce/symsim/symsim_sce_run_06705.rds","symsim","10000","high","medium","1000","simple","hvg500","clip99","FALSE",NA
"data/simulated/sce/symsim/symsim_sce_run_06706.rds","symsim","500","none","high","1000","simple","hvg500","clip99","FALSE",NA
"data/simulated/sce/symsim/symsim_sce_run_06707.rds","symsim","500","none","high","1000","simple","hvg500","clip99","FALSE",NA
"data/simulated/sce/symsim/symsim_sce_run_06708.rds","symsim","500","none","high","1000","simple","hvg500","clip99","FALSE",NA
"data/simulated/sce/symsim/symsim_sce_run_06709.rds","symsim","500","none","high","1000","simple","hvg500","clip99","FALSE",NA
"data/simulated/sce/symsim/symsim_sce_run_06710.rds","symsim","500","none","high","1000","simple","hvg500","clip99","FALSE",NA
"data/simulated/sce/symsim/symsim_sce_run_06711.rds","symsim","2000","none","high","1000","simple","hvg500","clip99","FALSE",NA
"data/simulated/sce/symsim/symsim_sce_run_06712.rds","symsim","2000","none","high","1000","simple","hvg500","clip99","FALSE",NA
"data/simulated/sce/symsim/symsim_sce_run_06713.rds","symsim","2000","none","high","1000","simple","hvg500","clip99","FALSE",NA
"data/simulated/sce/symsim/symsim_sce_run_06714.rds","symsim","2000","none","high","1000","simple","hvg500","clip99","FALSE",NA
"data/simulated/sce/symsim/symsim_sce_run_06715.rds","symsim","2000","none","high","1000","simple","hvg500","clip99","FALSE",NA
"data/simulated/sce/symsim/symsim_sce_run_06716.rds","symsim","10000","none","high","1000","simple","hvg500","clip99","FALSE",NA
"data/simulated/sce/symsim/symsim_sce_run_06717.rds","symsim","10000","none","high","1000","simple","hvg500","clip99","FALSE",NA
"data/simulated/sce/symsim/symsim_sce_run_06718.rds","symsim","10000","none","high","1000","simple","hvg500","clip99","FALSE",NA
"data/simulated/sce/symsim/symsim_sce_run_06719.rds","symsim","10000","none","high","1000","simple","hvg500","clip99","FALSE",NA
"data/simulated/sce/symsim/symsim_sce_run_06720.rds","symsim","10000","none","high","1000","simple","hvg500","clip99","FALSE",NA
"data/simulated/sce/symsim/symsim_sce_run_06721.rds","symsim","500","low","high","1000","simple","hvg500","clip99","FALSE",NA
"data/simulated/sce/symsim/symsim_sce_run_06722.rds","symsim","500","low","high","1000","simple","hvg500","clip99","FALSE",NA
"data/simulated/sce/symsim/symsim_sce_run_06723.rds","symsim","500","low","high","1000","simple","hvg500","clip99","FALSE",NA
"data/simulated/sce/symsim/symsim_sce_run_06724.rds","symsim","500","low","high","1000","simple","hvg500","clip99","FALSE",NA
"data/simulated/sce/symsim/symsim_sce_run_06725.rds","symsim","500","low","high","1000","simple","hvg500","clip99","FALSE",NA
"data/simulated/sce/symsim/symsim_sce_run_06726.rds","symsim","2000","low","high","1000","simple","hvg500","clip99","FALSE",NA
"data/simulated/sce/symsim/symsim_sce_run_06727.rds","symsim","2000","low","high","1000","simple","hvg500","clip99","FALSE",NA
"data/simulated/sce/symsim/symsim_sce_run_06728.rds","symsim","2000","low","high","1000","simple","hvg500","clip99","FALSE",NA
"data/simulated/sce/symsim/symsim_sce_run_06729.rds","symsim","2000","low","high","1000","simple","hvg500","clip99","FALSE",NA
"data/simulated/sce/symsim/symsim_sce_run_06730.rds","symsim","2000","low","high","1000","simple","hvg500","clip99","FALSE",NA
"data/simulated/sce/symsim/symsim_sce_run_06731.rds","symsim","10000","low","high","1000","simple","hvg500","clip99","FALSE",NA
"data/simulated/sce/symsim/symsim_sce_run_06732.rds","symsim","10000","low","high","1000","simple","hvg500","clip99","FALSE",NA
"data/simulated/sce/symsim/symsim_sce_run_06733.rds","symsim","10000","low","high","1000","simple","hvg500","clip99","FALSE",NA
"data/simulated/sce/symsim/symsim_sce_run_06734.rds","symsim","10000","low","high","1000","simple","hvg500","clip99","FALSE",NA
"data/simulated/sce/symsim/symsim_sce_run_06735.rds","symsim","10000","low","high","1000","simple","hvg500","clip99","FALSE",NA
"data/simulated/sce/symsim/symsim_sce_run_06736.rds","symsim","500","high","high","1000","simple","hvg500","clip99","FALSE",NA
"data/simulated/sce/symsim/symsim_sce_run_06737.rds","symsim","500","high","high","1000","simple","hvg500","clip99","FALSE",NA
"data/simulated/sce/symsim/symsim_sce_run_06738.rds","symsim","500","high","high","1000","simple","hvg500","clip99","FALSE",NA
"data/simulated/sce/symsim/symsim_sce_run_06739.rds","symsim","500","high","high","1000","simple","hvg500","clip99","FALSE",NA
"data/simulated/sce/symsim/symsim_sce_run_06740.rds","symsim","500","high","high","1000","simple","hvg500","clip99","FALSE",NA
"data/simulated/sce/symsim/symsim_sce_run_06741.rds","symsim","2000","high","high","1000","simple","hvg500","clip99","FALSE",NA
"data/simulated/sce/symsim/symsim_sce_run_06742.rds","symsim","2000","high","high","1000","simple","hvg500","clip99","FALSE",NA
"data/simulated/sce/symsim/symsim_sce_run_06743.rds","symsim","2000","high","high","1000","simple","hvg500","clip99","FALSE",NA
"data/simulated/sce/symsim/symsim_sce_run_06744.rds","symsim","2000","high","high","1000","simple","hvg500","clip99","FALSE",NA
"data/simulated/sce/symsim/symsim_sce_run_06745.rds","symsim","2000","high","high","1000","simple","hvg500","clip99","FALSE",NA
"data/simulated/sce/symsim/symsim_sce_run_06746.rds","symsim","10000","high","high","1000","simple","hvg500","clip99","FALSE",NA
"data/simulated/sce/symsim/symsim_sce_run_06747.rds","symsim","10000","high","high","1000","simple","hvg500","clip99","FALSE",NA
"data/simulated/sce/symsim/symsim_sce_run_06748.rds","symsim","10000","high","high","1000","simple","hvg500","clip99","FALSE",NA
"data/simulated/sce/symsim/symsim_sce_run_06749.rds","symsim","10000","high","high","1000","simple","hvg500","clip99","FALSE",NA
"data/simulated/sce/symsim/symsim_sce_run_06750.rds","symsim","10000","high","high","1000","simple","hvg500","clip99","FALSE",NA
"data/simulated/sce/symsim/symsim_sce_run_06751.rds","symsim","500","none","low","5000","simple","hvg500","clip99","FALSE",NA
"data/simulated/sce/symsim/symsim_sce_run_06752.rds","symsim","500","none","low","5000","simple","hvg500","clip99","FALSE",NA
"data/simulated/sce/symsim/symsim_sce_run_06753.rds","symsim","500","none","low","5000","simple","hvg500","clip99","FALSE",NA
"data/simulated/sce/symsim/symsim_sce_run_06754.rds","symsim","500","none","low","5000","simple","hvg500","clip99","FALSE",NA
"data/simulated/sce/symsim/symsim_sce_run_06755.rds","symsim","500","none","low","5000","simple","hvg500","clip99","FALSE",NA
"data/simulated/sce/symsim/symsim_sce_run_06756.rds","symsim","2000","none","low","5000","simple","hvg500","clip99","FALSE",NA
"data/simulated/sce/symsim/symsim_sce_run_06757.rds","symsim","2000","none","low","5000","simple","hvg500","clip99","FALSE",NA
"data/simulated/sce/symsim/symsim_sce_run_06758.rds","symsim","2000","none","low","5000","simple","hvg500","clip99","FALSE",NA
"data/simulated/sce/symsim/symsim_sce_run_06759.rds","symsim","2000","none","low","5000","simple","hvg500","clip99","FALSE",NA
"data/simulated/sce/symsim/symsim_sce_run_06760.rds","symsim","2000","none","low","5000","simple","hvg500","clip99","FALSE",NA
"data/simulated/sce/symsim/symsim_sce_run_06761.rds","symsim","10000","none","low","5000","simple","hvg500","clip99","FALSE",NA
"data/simulated/sce/symsim/symsim_sce_run_06762.rds","symsim","10000","none","low","5000","simple","hvg500","clip99","FALSE",NA
"data/simulated/sce/symsim/symsim_sce_run_06763.rds","symsim","10000","none","low","5000","simple","hvg500","clip99","FALSE",NA
"data/simulated/sce/symsim/symsim_sce_run_06764.rds","symsim","10000","none","low","5000","simple","hvg500","clip99","FALSE",NA
"data/simulated/sce/symsim/symsim_sce_run_06765.rds","symsim","10000","none","low","5000","simple","hvg500","clip99","FALSE",NA
"data/simulated/sce/symsim/symsim_sce_run_06766.rds","symsim","500","low","low","5000","simple","hvg500","clip99","FALSE",NA
"data/simulated/sce/symsim/symsim_sce_run_06767.rds","symsim","500","low","low","5000","simple","hvg500","clip99","FALSE",NA
"data/simulated/sce/symsim/symsim_sce_run_06768.rds","symsim","500","low","low","5000","simple","hvg500","clip99","FALSE",NA
"data/simulated/sce/symsim/symsim_sce_run_06769.rds","symsim","500","low","low","5000","simple","hvg500","clip99","FALSE",NA
"data/simulated/sce/symsim/symsim_sce_run_06770.rds","symsim","500","low","low","5000","simple","hvg500","clip99","FALSE",NA
"data/simulated/sce/symsim/symsim_sce_run_06771.rds","symsim","2000","low","low","5000","simple","hvg500","clip99","FALSE",NA
"data/simulated/sce/symsim/symsim_sce_run_06772.rds","symsim","2000","low","low","5000","simple","hvg500","clip99","FALSE",NA
"data/simulated/sce/symsim/symsim_sce_run_06773.rds","symsim","2000","low","low","5000","simple","hvg500","clip99","FALSE",NA
"data/simulated/sce/symsim/symsim_sce_run_06774.rds","symsim","2000","low","low","5000","simple","hvg500","clip99","FALSE",NA
"data/simulated/sce/symsim/symsim_sce_run_06775.rds","symsim","2000","low","low","5000","simple","hvg500","clip99","FALSE",NA
"data/simulated/sce/symsim/symsim_sce_run_06776.rds","symsim","10000","low","low","5000","simple","hvg500","clip99","FALSE",NA
"data/simulated/sce/symsim/symsim_sce_run_06777.rds","symsim","10000","low","low","5000","simple","hvg500","clip99","FALSE",NA
"data/simulated/sce/symsim/symsim_sce_run_06778.rds","symsim","10000","low","low","5000","simple","hvg500","clip99","FALSE",NA
"data/simulated/sce/symsim/symsim_sce_run_06779.rds","symsim","10000","low","low","5000","simple","hvg500","clip99","FALSE",NA
"data/simulated/sce/symsim/symsim_sce_run_06780.rds","symsim","10000","low","low","5000","simple","hvg500","clip99","FALSE",NA
"data/simulated/sce/symsim/symsim_sce_run_06781.rds","symsim","500","high","low","5000","simple","hvg500","clip99","FALSE",NA
"data/simulated/sce/symsim/symsim_sce_run_06782.rds","symsim","500","high","low","5000","simple","hvg500","clip99","FALSE",NA
"data/simulated/sce/symsim/symsim_sce_run_06783.rds","symsim","500","high","low","5000","simple","hvg500","clip99","FALSE",NA
"data/simulated/sce/symsim/symsim_sce_run_06784.rds","symsim","500","high","low","5000","simple","hvg500","clip99","FALSE",NA
