"run_id","sparsity","depth","dropout","separability","n_cells","n_groups","batch","gene_strategy","clipping","is_null_control"
9217,0.8,2000,"low","low",5000,5,"simple","hvg2000","log_stabilized",FALSE
9218,0.9,2000,"low","low",5000,5,"simple","hvg2000","log_stabilized",FALSE
9219,0.95,2000,"low","low",5000,5,"simple","hvg2000","log_stabilized",FALSE
9220,0.98,2000,"low","low",5000,5,"simple","hvg2000","log_stabilized",FALSE
9221,0.7,10000,"low","low",5000,5,"simple","hvg2000","log_stabilized",FALSE
9222,0.8,10000,"low","low",5000,5,"simple","hvg2000","log_stabilized",FALSE
9223,0.9,10000,"low","low",5000,5,"simple","hvg2000","log_stabilized",FALSE
9224,0.95,10000,"low","low",5000,5,"simple","hvg2000","log_stabilized",FALSE
9225,0.98,10000,"low","low",5000,5,"simple","hvg2000","log_stabilized",FALSE
9226,0.7,500,"none","medium",5000,5,"simple","hvg2000","log_stabilized",FALSE
9227,0.8,500,"none","medium",5000,5,"simple","hvg2000","log_stabilized",FALSE
9228,0.9,500,"none","medium",5000,5,"simple","hvg2000","log_stabilized",FALSE
9229,0.95,500,"none","medium",5000,5,"simple","hvg2000","log_stabilized",FALSE
9230,0.98,500,"none","medium",5000,5,"simple","hvg2000","log_stabilized",FALSE
9231,0.7,2000,"none","medium",5000,5,"simple","hvg2000","log_stabilized",FALSE
9232,0.8,2000,"none","medium",5000,5,"simple","hvg2000","log_stabilized",FALSE
9233,0.9,2000,"none","medium",5000,5,"simple","hvg2000","log_stabilized",FALSE
9234,0.95,2000,"none","medium",5000,5,"simple","hvg2000","log_stabilized",FALSE
9235,0.98,2000,"none","medium",5000,5,"simple","hvg2000","log_stabilized",FALSE
9236,0.7,10000,"none","medium",5000,5,"simple","hvg2000","log_stabilized",FALSE
9237,0.8,10000,"none","medium",5000,5,"simple","hvg2000","log_stabilized",FALSE
9238,0.9,10000,"none","medium",5000,5,"simple","hvg2000","log_stabilized",FALSE
9239,0.95,10000,"none","medium",5000,5,"simple","hvg2000","log_stabilized",FALSE
9240,0.98,10000,"none","medium",5000,5,"simple","hvg2000","log_stabilized",FALSE
9241,0.7,500,"high","medium",5000,5,"simple","hvg2000","log_stabilized",FALSE
9242,0.8,500,"high","medium",5000,5,"simple","hvg2000","log_stabilized",FALSE
9243,0.9,500,"high","medium",5000,5,"simple","hvg2000","log_stabilized",FALSE
9244,0.95,500,"high","medium",5000,5,"simple","hvg2000","log_stabilized",FALSE
9245,0.98,500,"high","medium",5000,5,"simple","hvg2000","log_stabilized",FALSE
9246,0.7,2000,"high","medium",5000,5,"simple","hvg2000","log_stabilized",FALSE
9247,0.8,2000,"high","medium",5000,5,"simple","hvg2000","log_stabilized",FALSE
9248,0.9,2000,"high","medium",5000,5,"simple","hvg2000","log_stabilized",FALSE
9249,0.95,2000,"high","medium",5000,5,"simple","hvg2000","log_stabilized",FALSE
9250,0.98,2000,"high","medium",5000,5,"simple","hvg2000","log_stabilized",FALSE
9251,0.7,10000,"high","medium",5000,5,"simple","hvg2000","log_stabilized",FALSE
9252,0.8,10000,"high","medium",5000,5,"simple","hvg2000","log_stabilized",FALSE
9253,0.9,10000,"high","medium",5000,5,"simple","hvg2000","log_stabilized",FALSE
9254,0.95,10000,"high","medium",5000,5,"simple","hvg2000","log_stabilized",FALSE
9255,0.98,10000,"high","medium",5000,5,"simple","hvg2000","log_stabilized",FALSE
9256,0.7,500,"low","medium",5000,5,"simple","hvg2000","log_stabilized",FALSE
9257,0.8,500,"low","medium",5000,5,"simple","hvg2000","log_stabilized",FALSE
9258,0.9,500,"low","medium",5000,5,"simple","hvg2000","log_stabilized",FALSE
9259,0.95,500,"low","medium",5000,5,"simple","hvg2000","log_stabilized",FALSE
9260,0.98,500,"low","medium",5000,5,"simple","hvg2000","log_stabilized",FALSE
9261,0.7,2000,"low","medium",5000,5,"simple","hvg2000","log_stabilized",FALSE
9262,0.8,2000,"low","medium",5000,5,"simple","hvg2000","log_stabilized",FALSE
9263,0.9,2000,"low","medium",5000,5,"simple","hvg2000","log_stabilized",FALSE
9264,0.95,2000,"low","medium",5000,5,"simple","hvg2000","log_stabilized",FALSE
9265,0.98,2000,"low","medium",5000,5,"simple","hvg2000","log_stabilized",FALSE
9266,0.7,10000,"low","medium",5000,5,"simple","hvg2000","log_stabilized",FALSE
9267,0.8,10000,"low","medium",5000,5,"simple","hvg2000","log_stabilized",FALSE
9268,0.9,10000,"low","medium",5000,5,"simple","hvg2000","log_stabilized",FALSE
9269,0.95,10000,"low","medium",5000,5,"simple","hvg2000","log_stabilized",FALSE
9270,0.98,10000,"low","medium",5000,5,"simple","hvg2000","log_stabilized",FALSE
9271,0.7,500,"none","high",5000,5,"simple","hvg2000","log_stabilized",FALSE
9272,0.8,500,"none","high",5000,5,"simple","hvg2000","log_stabilized",FALSE
9273,0.9,500,"none","high",5000,5,"simple","hvg2000","log_stabilized",FALSE
9274,0.95,500,"none","high",5000,5,"simple","hvg2000","log_stabilized",FALSE
9275,0.98,500,"none","high",5000,5,"simple","hvg2000","log_stabilized",FALSE
9276,0.7,2000,"none","high",5000,5,"simple","hvg2000","log_stabilized",FALSE
9277,0.8,2000,"none","high",5000,5,"simple","hvg2000","log_stabilized",FALSE
9278,0.9,2000,"none","high",5000,5,"simple","hvg2000","log_stabilized",FALSE
9279,0.95,2000,"none","high",5000,5,"simple","hvg2000","log_stabilized",FALSE
9280,0.98,2000,"none","high",5000,5,"simple","hvg2000","log_stabilized",FALSE
9281,0.7,10000,"none","high",5000,5,"simple","hvg2000","log_stabilized",FALSE
9282,0.8,10000,"none","high",5000,5,"simple","hvg2000","log_stabilized",FALSE
9283,0.9,10000,"none","high",5000,5,"simple","hvg2000","log_stabilized",FALSE
9284,0.95,10000,"none","high",5000,5,"simple","hvg2000","log_stabilized",FALSE
9285,0.98,10000,"none","high",5000,5,"simple","hvg2000","log_stabilized",FALSE
9286,0.7,500,"high","high",5000,5,"simple","hvg2000","log_stabilized",FALSE
9287,0.8,500,"high","high",5000,5,"simple","hvg2000","log_stabilized",FALSE
9288,0.9,500,"high","high",5000,5,"simple","hvg2000","log_stabilized",FALSE
9289,0.95,500,"high","high",5000,5,"simple","hvg2000","log_stabilized",FALSE
9290,0.98,500,"high","high",5000,5,"simple","hvg2000","log_stabilized",FALSE
9291,0.7,2000,"high","high",5000,5,"simple","hvg2000","log_stabilized",FALSE
9292,0.8,2000,"high","high",5000,5,"simple","hvg2000","log_stabilized",FALSE
9293,0.9,2000,"high","high",5000,5,"simple","hvg2000","log_stabilized",FALSE
9294,0.95,2000,"high","high",5000,5,"simple","hvg2000","log_stabilized",FALSE
9295,0.98,2000,"high","high",5000,5,"simple","hvg2000","log_stabilized",FALSE
9296,0.7,10000,"high","high",5000,5,"simple","hvg2000","log_stabilized",FALSE
9297,0.8,10000,"high","high",5000,5,"simple","hvg2000","log_stabilized",FALSE
9298,0.9,10000,"high","high",5000,5,"simple","hvg2000","log_stabilized",FALSE
9299,0.95,10000,"high","high",5000,5,"simple","hvg2000","log_stabilized",FALSE
9300,0.98,10000,"high","high",5000,5,"simple","hvg2000","log_stabilized",FALSE
9301,0.7,500,"low","high",5000,5,"simple","hvg2000","log_stabilized",FALSE
9302,0.8,500,"low","high",5000,5,"simple","hvg2000","log_stabilized",FALSE
9303,0.9,500,"low","high",5000,5,"simple","hvg2000","log_stabilized",FALSE
9304,0.95,500,"low","high",5000,5,"simple","hvg2000","log_stabilized",FALSE
9305,0.98,500,"low","high",5000,5,"simple","hvg2000","log_stabilized",FALSE
9306,0.7,2000,"low","high",5000,5,"simple","hvg2000","log_stabilized",FALSE
9307,0.8,2000,"low","high",5000,5,"simple","hvg2000","log_stabilized",FALSE
9308,0.9,2000,"low","high",5000,5,"simple","hvg2000","log_stabilized",FALSE
9309,0.95,2000,"low","high",5000,5,"simple","hvg2000","log_stabilized",FALSE
9310,0.98,2000,"low","high",5000,5,"simple","hvg2000","log_stabilized",FALSE
9311,0.7,10000,"low","high",5000,5,"simple","hvg2000","log_stabilized",FALSE
9312,0.8,10000,"low","high",5000,5,"simple","hvg2000","log_stabilized",FALSE
9313,0.9,10000,"low","high",5000,5,"simple","hvg2000","log_stabilized",FALSE
9314,0.95,10000,"low","high",5000,5,"simple","hvg2000","log_stabilized",FALSE
9315,0.98,10000,"low","high",5000,5,"simple","hvg2000","log_stabilized",FALSE
9316,0.7,500,"none","low",200,5,"complex","hvg2000","log_stabilized",FALSE
9317,0.8,500,"none","low",200,5,"complex","hvg2000","log_stabilized",FALSE
9318,0.9,500,"none","low",200,5,"complex","hvg2000","log_stabilized",FALSE
9319,0.95,500,"none","low",200,5,"complex","hvg2000","log_stabilized",FALSE
9320,0.98,500,"none","low",200,5,"complex","hvg2000","log_stabilized",FALSE
9321,0.7,2000,"none","low",200,5,"complex","hvg2000","log_stabilized",FALSE
9322,0.8,2000,"none","low",200,5,"complex","hvg2000","log_stabilized",FALSE
9323,0.9,2000,"none","low",200,5,"complex","hvg2000","log_stabilized",FALSE
9324,0.95,2000,"none","low",200,5,"complex","hvg2000","log_stabilized",FALSE
9325,0.98,2000,"none","low",200,5,"complex","hvg2000","log_stabilized",FALSE
9326,0.7,10000,"none","low",200,5,"complex","hvg2000","log_stabilized",FALSE
9327,0.8,10000,"none","low",200,5,"complex","hvg2000","log_stabilized",FALSE
9328,0.9,10000,"none","low",200,5,"complex","hvg2000","log_stabilized",FALSE
9329,0.95,10000,"none","low",200,5,"complex","hvg2000","log_stabilized",FALSE
9330,0.98,10000,"none","low",200,5,"complex","hvg2000","log_stabilized",FALSE
9331,0.7,500,"high","low",200,5,"complex","hvg2000","log_stabilized",FALSE
9332,0.8,500,"high","low",200,5,"complex","hvg2000","log_stabilized",FALSE
9333,0.9,500,"high","low",200,5,"complex","hvg2000","log_stabilized",FALSE
9334,0.95,500,"high","low",200,5,"complex","hvg2000","log_stabilized",FALSE
9335,0.98,500,"high","low",200,5,"complex","hvg2000","log_stabilized",FALSE
9336,0.7,2000,"high","low",200,5,"complex","hvg2000","log_stabilized",FALSE
9337,0.8,2000,"high","low",200,5,"complex","hvg2000","log_stabilized",FALSE
9338,0.9,2000,"high","low",200,5,"complex","hvg2000","log_stabilized",FALSE
9339,0.95,2000,"high","low",200,5,"complex","hvg2000","log_stabilized",FALSE
9340,0.98,2000,"high","low",200,5,"complex","hvg2000","log_stabilized",FALSE
9341,0.7,10000,"high","low",200,5,"complex","hvg2000","log_stabilized",FALSE
9342,0.8,10000,"high","low",200,5,"complex","hvg2000","log_stabilized",FALSE
9343,0.9,10000,"high","low",200,5,"complex","hvg2000","log_stabilized",FALSE
9344,0.95,10000,"high","low",200,5,"complex","hvg2000","log_stabilized",FALSE
9345,0.98,10000,"high","low",200,5,"complex","hvg2000","log_stabilized",FALSE
9346,0.7,500,"low","low",200,5,"complex","hvg2000","log_stabilized",FALSE
9347,0.8,500,"low","low",200,5,"complex","hvg2000","log_stabilized",FALSE
9348,0.9,500,"low","low",200,5,"complex","hvg2000","log_stabilized",FALSE
9349,0.95,500,"low","low",200,5,"complex","hvg2000","log_stabilized",FALSE
9350,0.98,500,"low","low",200,5,"complex","hvg2000","log_stabilized",FALSE
9351,0.7,2000,"low","low",200,5,"complex","hvg2000","log_stabilized",FALSE
9352,0.8,2000,"low","low",200,5,"complex","hvg2000","log_stabilized",FALSE
9353,0.9,2000,"low","low",200,5,"complex","hvg2000","log_stabilized",FALSE
9354,0.95,2000,"low","low",200,5,"complex","hvg2000","log_stabilized",FALSE
9355,0.98,2000,"low","low",200,5,"complex","hvg2000","log_stabilized",FALSE
9356,0.7,10000,"low","low",200,5,"complex","hvg2000","log_stabilized",FALSE
9357,0.8,10000,"low","low",200,5,"complex","hvg2000","log_stabilized",FALSE
9358,0.9,10000,"low","low",200,5,"complex","hvg2000","log_stabilized",FALSE
9359,0.95,10000,"low","low",200,5,"complex","hvg2000","log_stabilized",FALSE
9360,0.98,10000,"low","low",200,5,"complex","hvg2000","log_stabilized",FALSE
9361,0.7,500,"none","medium",200,5,"complex","hvg2000","log_stabilized",FALSE
9362,0.8,500,"none","medium",200,5,"complex","hvg2000","log_stabilized",FALSE
9363,0.9,500,"none","medium",200,5,"complex","hvg2000","log_stabilized",FALSE
9364,0.95,500,"none","medium",200,5,"complex","hvg2000","log_stabilized",FALSE
9365,0.98,500,"none","medium",200,5,"complex","hvg2000","log_stabilized",FALSE
9366,0.7,2000,"none","medium",200,5,"complex","hvg2000","log_stabilized",FALSE
9367,0.8,2000,"none","medium",200,5,"complex","hvg2000","log_stabilized",FALSE
9368,0.9,2000,"none","medium",200,5,"complex","hvg2000","log_stabilized",FALSE
9369,0.95,2000,"none","medium",200,5,"complex","hvg2000","log_stabilized",FALSE
9370,0.98,2000,"none","medium",200,5,"complex","hvg2000","log_stabilized",FALSE
9371,0.7,10000,"none","medium",200,5,"complex","hvg2000","log_stabilized",FALSE
9372,0.8,10000,"none","medium",200,5,"complex","hvg2000","log_stabilized",FALSE
9373,0.9,10000,"none","medium",200,5,"complex","hvg2000","log_stabilized",FALSE
9374,0.95,10000,"none","medium",200,5,"complex","hvg2000","log_stabilized",FALSE
9375,0.98,10000,"none","medium",200,5,"complex","hvg2000","log_stabilized",FALSE
9376,0.7,500,"high","medium",200,5,"complex","hvg2000","log_stabilized",FALSE
9377,0.8,500,"high","medium",200,5,"complex","hvg2000","log_stabilized",FALSE
9378,0.9,500,"high","medium",200,5,"complex","hvg2000","log_stabilized",FALSE
9379,0.95,500,"high","medium",200,5,"complex","hvg2000","log_stabilized",FALSE
9380,0.98,500,"high","medium",200,5,"complex","hvg2000","log_stabilized",FALSE
9381,0.7,2000,"high","medium",200,5,"complex","hvg2000","log_stabilized",FALSE
9382,0.8,2000,"high","medium",200,5,"complex","hvg2000","log_stabilized",FALSE
9383,0.9,2000,"high","medium",200,5,"complex","hvg2000","log_stabilized",FALSE
9384,0.95,2000,"high","medium",200,5,"complex","hvg2000","log_stabilized",FALSE
9385,0.98,2000,"high","medium",200,5,"complex","hvg2000","log_stabilized",FALSE
9386,0.7,10000,"high","medium",200,5,"complex","hvg2000","log_stabilized",FALSE
9387,0.8,10000,"high","medium",200,5,"complex","hvg2000","log_stabilized",FALSE
9388,0.9,10000,"high","medium",200,5,"complex","hvg2000","log_stabilized",FALSE
9389,0.95,10000,"high","medium",200,5,"complex","hvg2000","log_stabilized",FALSE
9390,0.98,10000,"high","medium",200,5,"complex","hvg2000","log_stabilized",FALSE
9391,0.7,500,"low","medium",200,5,"complex","hvg2000","log_stabilized",FALSE
9392,0.8,500,"low","medium",200,5,"complex","hvg2000","log_stabilized",FALSE
9393,0.9,500,"low","medium",200,5,"complex","hvg2000","log_stabilized",FALSE
9394,0.95,500,"low","medium",200,5,"complex","hvg2000","log_stabilized",FALSE
9395,0.98,500,"low","medium",200,5,"complex","hvg2000","log_stabilized",FALSE
9396,0.7,2000,"low","medium",200,5,"complex","hvg2000","log_stabilized",FALSE
9397,0.8,2000,"low","medium",200,5,"complex","hvg2000","log_stabilized",FALSE
9398,0.9,2000,"low","medium",200,5,"complex","hvg2000","log_stabilized",FALSE
9399,0.95,2000,"low","medium",200,5,"complex","hvg2000","log_stabilized",FALSE
9400,0.98,2000,"low","medium",200,5,"complex","hvg2000","log_stabilized",FALSE
9401,0.7,10000,"low","medium",200,5,"complex","hvg2000","log_stabilized",FALSE
9402,0.8,10000,"low","medium",200,5,"complex","hvg2000","log_stabilized",FALSE
9403,0.9,10000,"low","medium",200,5,"complex","hvg2000","log_stabilized",FALSE
9404,0.95,10000,"low","medium",200,5,"complex","hvg2000","log_stabilized",FALSE
9405,0.98,10000,"low","medium",200,5,"complex","hvg2000","log_stabilized",FALSE
9406,0.7,500,"none","high",200,5,"complex","hvg2000","log_stabilized",FALSE
9407,0.8,500,"none","high",200,5,"complex","hvg2000","log_stabilized",FALSE
9408,0.9,500,"none","high",200,5,"complex","hvg2000","log_stabilized",FALSE
9409,0.95,500,"none","high",200,5,"complex","hvg2000","log_stabilized",FALSE
9410,0.98,500,"none","high",200,5,"complex","hvg2000","log_stabilized",FALSE
9411,0.7,2000,"none","high",200,5,"complex","hvg2000","log_stabilized",FALSE
9412,0.8,2000,"none","high",200,5,"complex","hvg2000","log_stabilized",FALSE
9413,0.9,2000,"none","high",200,5,"complex","hvg2000","log_stabilized",FALSE
9414,0.95,2000,"none","high",200,5,"complex","hvg2000","log_stabilized",FALSE
9415,0.98,2000,"none","high",200,5,"complex","hvg2000","log_stabilized",FALSE
9416,0.7,10000,"none","high",200,5,"complex","hvg2000","log_stabilized",FALSE
9417,0.8,10000,"none","high",200,5,"complex","hvg2000","log_stabilized",FALSE
9418,0.9,10000,"none","high",200,5,"complex","hvg2000","log_stabilized",FALSE
9419,0.95,10000,"none","high",200,5,"complex","hvg2000","log_stabilized",FALSE
9420,0.98,10000,"none","high",200,5,"complex","hvg2000","log_stabilized",FALSE
9421,0.7,500,"high","high",200,5,"complex","hvg2000","log_stabilized",FALSE
9422,0.8,500,"high","high",200,5,"complex","hvg2000","log_stabilized",FALSE
9423,0.9,500,"high","high",200,5,"complex","hvg2000","log_stabilized",FALSE
9424,0.95,500,"high","high",200,5,"complex","hvg2000","log_stabilized",FALSE
9425,0.98,500,"high","high",200,5,"complex","hvg2000","log_stabilized",FALSE
9426,0.7,2000,"high","high",200,5,"complex","hvg2000","log_stabilized",FALSE
9427,0.8,2000,"high","high",200,5,"complex","hvg2000","log_stabilized",FALSE
9428,0.9,2000,"high","high",200,5,"complex","hvg2000","log_stabilized",FALSE
9429,0.95,2000,"high","high",200,5,"complex","hvg2000","log_stabilized",FALSE
9430,0.98,2000,"high","high",200,5,"complex","hvg2000","log_stabilized",FALSE
9431,0.7,10000,"high","high",200,5,"complex","hvg2000","log_stabilized",FALSE
9432,0.8,10000,"high","high",200,5,"complex","hvg2000","log_stabilized",FALSE
9433,0.9,10000,"high","high",200,5,"complex","hvg2000","log_stabilized",FALSE
9434,0.95,10000,"high","high",200,5,"complex","hvg2000","log_stabilized",FALSE
9435,0.98,10000,"high","high",200,5,"complex","hvg2000","log_stabilized",FALSE
9436,0.7,500,"low","high",200,5,"complex","hvg2000","log_stabilized",FALSE
9437,0.8,500,"low","high",200,5,"complex","hvg2000","log_stabilized",FALSE
9438,0.9,500,"low","high",200,5,"complex","hvg2000","log_stabilized",FALSE
9439,0.95,500,"low","high",200,5,"complex","hvg2000","log_stabilized",FALSE
9440,0.98,500,"low","high",200,5,"complex","hvg2000","log_stabilized",FALSE
9441,0.7,2000,"low","high",200,5,"complex","hvg2000","log_stabilized",FALSE
9442,0.8,2000,"low","high",200,5,"complex","hvg2000","log_stabilized",FALSE
9443,0.9,2000,"low","high",200,5,"complex","hvg2000","log_stabilized",FALSE
9444,0.95,2000,"low","high",200,5,"complex","hvg2000","log_stabilized",FALSE
9445,0.98,2000,"low","high",200,5,"complex","hvg2000","log_stabilized",FALSE
9446,0.7,10000,"low","high",200,5,"complex","hvg2000","log_stabilized",FALSE
9447,0.8,10000,"low","high",200,5,"complex","hvg2000","log_stabilized",FALSE
9448,0.9,10000,"low","high",200,5,"complex","hvg2000","log_stabilized",FALSE
9449,0.95,10000,"low","high",200,5,"complex","hvg2000","log_stabilized",FALSE
9450,0.98,10000,"low","high",200,5,"complex","hvg2000","log_stabilized",FALSE
9451,0.7,500,"none","low",1000,5,"complex","hvg2000","log_stabilized",FALSE
9452,0.8,500,"none","low",1000,5,"complex","hvg2000","log_stabilized",FALSE
9453,0.9,500,"none","low",1000,5,"complex","hvg2000","log_stabilized",FALSE
9454,0.95,500,"none","low",1000,5,"complex","hvg2000","log_stabilized",FALSE
9455,0.98,500,"none","low",1000,5,"complex","hvg2000","log_stabilized",FALSE
9456,0.7,2000,"none","low",1000,5,"complex","hvg2000","log_stabilized",FALSE
9457,0.8,2000,"none","low",1000,5,"complex","hvg2000","log_stabilized",FALSE
9458,0.9,2000,"none","low",1000,5,"complex","hvg2000","log_stabilized",FALSE
9459,0.95,2000,"none","low",1000,5,"complex","hvg2000","log_stabilized",FALSE
9460,0.98,2000,"none","low",1000,5,"complex","hvg2000","log_stabilized",FALSE
9461,0.7,10000,"none","low",1000,5,"complex","hvg2000","log_stabilized",FALSE
9462,0.8,10000,"none","low",1000,5,"complex","hvg2000","log_stabilized",FALSE
9463,0.9,10000,"none","low",1000,5,"complex","hvg2000","log_stabilized",FALSE
9464,0.95,10000,"none","low",1000,5,"complex","hvg2000","log_stabilized",FALSE
9465,0.98,10000,"none","low",1000,5,"complex","hvg2000","log_stabilized",FALSE
9466,0.7,500,"high","low",1000,5,"complex","hvg2000","log_stabilized",FALSE
9467,0.8,500,"high","low",1000,5,"complex","hvg2000","log_stabilized",FALSE
9468,0.9,500,"high","low",1000,5,"complex","hvg2000","log_stabilized",FALSE
9469,0.95,500,"high","low",1000,5,"complex","hvg2000","log_stabilized",FALSE
9470,0.98,500,"high","low",1000,5,"complex","hvg2000","log_stabilized",FALSE
9471,0.7,2000,"high","low",1000,5,"complex","hvg2000","log_stabilized",FALSE
9472,0.8,2000,"high","low",1000,5,"complex","hvg2000","log_stabilized",FALSE
9473,0.9,2000,"high","low",1000,5,"complex","hvg2000","log_stabilized",FALSE
9474,0.95,2000,"high","low",1000,5,"complex","hvg2000","log_stabilized",FALSE
9475,0.98,2000,"high","low",1000,5,"complex","hvg2000","log_stabilized",FALSE
9476,0.7,10000,"high","low",1000,5,"complex","hvg2000","log_stabilized",FALSE
9477,0.8,10000,"high","low",1000,5,"complex","hvg2000","log_stabilized",FALSE
9478,0.9,10000,"high","low",1000,5,"complex","hvg2000","log_stabilized",FALSE
9479,0.95,10000,"high","low",1000,5,"complex","hvg2000","log_stabilized",FALSE
9480,0.98,10000,"high","low",1000,5,"complex","hvg2000","log_stabilized",FALSE
9481,0.7,500,"low","low",1000,5,"complex","hvg2000","log_stabilized",FALSE
9482,0.8,500,"low","low",1000,5,"complex","hvg2000","log_stabilized",FALSE
9483,0.9,500,"low","low",1000,5,"complex","hvg2000","log_stabilized",FALSE
9484,0.95,500,"low","low",1000,5,"complex","hvg2000","log_stabilized",FALSE
9485,0.98,500,"low","low",1000,5,"complex","hvg2000","log_stabilized",FALSE
9486,0.7,2000,"low","low",1000,5,"complex","hvg2000","log_stabilized",FALSE
9487,0.8,2000,"low","low",1000,5,"complex","hvg2000","log_stabilized",FALSE
9488,0.9,2000,"low","low",1000,5,"complex","hvg2000","log_stabilized",FALSE
9489,0.95,2000,"low","low",1000,5,"complex","hvg2000","log_stabilized",FALSE
9490,0.98,2000,"low","low",1000,5,"complex","hvg2000","log_stabilized",FALSE
9491,0.7,10000,"low","low",1000,5,"complex","hvg2000","log_stabilized",FALSE
9492,0.8,10000,"low","low",1000,5,"complex","hvg2000","log_stabilized",FALSE
9493,0.9,10000,"low","low",1000,5,"complex","hvg2000","log_stabilized",FALSE
9494,0.95,10000,"low","low",1000,5,"complex","hvg2000","log_stabilized",FALSE
9495,0.98,10000,"low","low",1000,5,"complex","hvg2000","log_stabilized",FALSE
9496,0.7,500,"none","medium",1000,5,"complex","hvg2000","log_stabilized",FALSE
9497,0.8,500,"none","medium",1000,5,"complex","hvg2000","log_stabilized",FALSE
9498,0.9,500,"none","medium",1000,5,"complex","hvg2000","log_stabilized",FALSE
9499,0.95,500,"none","medium",1000,5,"complex","hvg2000","log_stabilized",FALSE
9500,0.98,500,"none","medium",1000,5,"complex","hvg2000","log_stabilized",FALSE
9501,0.7,2000,"none","medium",1000,5,"complex","hvg2000","log_stabilized",FALSE
9502,0.8,2000,"none","medium",1000,5,"complex","hvg2000","log_stabilized",FALSE
9503,0.9,2000,"none","medium",1000,5,"complex","hvg2000","log_stabilized",FALSE
9504,0.95,2000,"none","medium",1000,5,"complex","hvg2000","log_stabilized",FALSE
9505,0.98,2000,"none","medium",1000,5,"complex","hvg2000","log_stabilized",FALSE
9506,0.7,10000,"none","medium",1000,5,"complex","hvg2000","log_stabilized",FALSE
9507,0.8,10000,"none","medium",1000,5,"complex","hvg2000","log_stabilized",FALSE
9508,0.9,10000,"none","medium",1000,5,"complex","hvg2000","log_stabilized",FALSE
9509,0.95,10000,"none","medium",1000,5,"complex","hvg2000","log_stabilized",FALSE
9510,0.98,10000,"none","medium",1000,5,"complex","hvg2000","log_stabilized",FALSE
9511,0.7,500,"high","medium",1000,5,"complex","hvg2000","log_stabilized",FALSE
9512,0.8,500,"high","medium",1000,5,"complex","hvg2000","log_stabilized",FALSE
9513,0.9,500,"high","medium",1000,5,"complex","hvg2000","log_stabilized",FALSE
9514,0.95,500,"high","medium",1000,5,"complex","hvg2000","log_stabilized",FALSE
9515,0.98,500,"high","medium",1000,5,"complex","hvg2000","log_stabilized",FALSE
9516,0.7,2000,"high","medium",1000,5,"complex","hvg2000","log_stabilized",FALSE
9517,0.8,2000,"high","medium",1000,5,"complex","hvg2000","log_stabilized",FALSE
9518,0.9,2000,"high","medium",1000,5,"complex","hvg2000","log_stabilized",FALSE
9519,0.95,2000,"high","medium",1000,5,"complex","hvg2000","log_stabilized",FALSE
9520,0.98,2000,"high","medium",1000,5,"complex","hvg2000","log_stabilized",FALSE
9521,0.7,10000,"high","medium",1000,5,"complex","hvg2000","log_stabilized",FALSE
9522,0.8,10000,"high","medium",1000,5,"complex","hvg2000","log_stabilized",FALSE
9523,0.9,10000,"high","medium",1000,5,"complex","hvg2000","log_stabilized",FALSE
9524,0.95,10000,"high","medium",1000,5,"complex","hvg2000","log_stabilized",FALSE
9525,0.98,10000,"high","medium",1000,5,"complex","hvg2000","log_stabilized",FALSE
9526,0.7,500,"low","medium",1000,5,"complex","hvg2000","log_stabilized",FALSE
9527,0.8,500,"low","medium",1000,5,"complex","hvg2000","log_stabilized",FALSE
9528,0.9,500,"low","medium",1000,5,"complex","hvg2000","log_stabilized",FALSE
9529,0.95,500,"low","medium",1000,5,"complex","hvg2000","log_stabilized",FALSE
9530,0.98,500,"low","medium",1000,5,"complex","hvg2000","log_stabilized",FALSE
9531,0.7,2000,"low","medium",1000,5,"complex","hvg2000","log_stabilized",FALSE
9532,0.8,2000,"low","medium",1000,5,"complex","hvg2000","log_stabilized",FALSE
9533,0.9,2000,"low","medium",1000,5,"complex","hvg2000","log_stabilized",FALSE
9534,0.95,2000,"low","medium",1000,5,"complex","hvg2000","log_stabilized",FALSE
9535,0.98,2000,"low","medium",1000,5,"complex","hvg2000","log_stabilized",FALSE
9536,0.7,10000,"low","medium",1000,5,"complex","hvg2000","log_stabilized",FALSE
9537,0.8,10000,"low","medium",1000,5,"complex","hvg2000","log_stabilized",FALSE
9538,0.9,10000,"low","medium",1000,5,"complex","hvg2000","log_stabilized",FALSE
9539,0.95,10000,"low","medium",1000,5,"complex","hvg2000","log_stabilized",FALSE
9540,0.98,10000,"low","medium",1000,5,"complex","hvg2000","log_stabilized",FALSE
9541,0.7,500,"none","high",1000,5,"complex","hvg2000","log_stabilized",FALSE
9542,0.8,500,"none","high",1000,5,"complex","hvg2000","log_stabilized",FALSE
9543,0.9,500,"none","high",1000,5,"complex","hvg2000","log_stabilized",FALSE
9544,0.95,500,"none","high",1000,5,"complex","hvg2000","log_stabilized",FALSE
9545,0.98,500,"none","high",1000,5,"complex","hvg2000","log_stabilized",FALSE
9546,0.7,2000,"none","high",1000,5,"complex","hvg2000","log_stabilized",FALSE
9547,0.8,2000,"none","high",1000,5,"complex","hvg2000","log_stabilized",FALSE
9548,0.9,2000,"none","high",1000,5,"complex","hvg2000","log_stabilized",FALSE
9549,0.95,2000,"none","high",1000,5,"complex","hvg2000","log_stabilized",FALSE
9550,0.98,2000,"none","high",1000,5,"complex","hvg2000","log_stabilized",FALSE
